F:\DATA\IMG\center_2020_10_19_14_19_55_238.jpg, F:\DATA\IMG\left_2020_10_19_14_19_55_238.jpg, F:\DATA\IMG\right_2020_10_19_14_19_55_238.jpg, -0.2381601, 1, 0, 30.17717
F:\DATA\IMG\center_2020_10_19_14_19_55_340.jpg, F:\DATA\IMG\left_2020_10_19_14_19_55_340.jpg, F:\DATA\IMG\right_2020_10_19_14_19_55_340.jpg, 0, 1, 0, 30.18892
F:\DATA\IMG\center_2020_10_19_14_19_55_443.jpg, F:\DATA\IMG\left_2020_10_19_14_19_55_443.jpg, F:\DATA\IMG\right_2020_10_19_14_19_55_443.jpg, 0, 1, 0, 30.19028
F:\DATA\IMG\center_2020_10_19_14_19_55_544.jpg, F:\DATA\IMG\left_2020_10_19_14_19_55_544.jpg, F:\DATA\IMG\right_2020_10_19_14_19_55_544.jpg, 0, 1, 0, 30.19032
F:\DATA\IMG\center_2020_10_19_14_19_55_645.jpg, F:\DATA\IMG\left_2020_10_19_14_19_55_645.jpg, F:\DATA\IMG\right_2020_10_19_14_19_55_645.jpg, 0, 1, 0, 30.19044
F:\DATA\IMG\center_2020_10_19_14_19_55_747.jpg, F:\DATA\IMG\left_2020_10_19_14_19_55_747.jpg, F:\DATA\IMG\right_2020_10_19_14_19_55_747.jpg, 0, 1, 0, 30.19043
F:\DATA\IMG\center_2020_10_19_14_19_55_848.jpg, F:\DATA\IMG\left_2020_10_19_14_19_55_848.jpg, F:\DATA\IMG\right_2020_10_19_14_19_55_848.jpg, -0.2745798, 1, 0, 30.17251
F:\DATA\IMG\center_2020_10_19_14_19_55_949.jpg, F:\DATA\IMG\left_2020_10_19_14_19_55_949.jpg, F:\DATA\IMG\right_2020_10_19_14_19_55_949.jpg, -0.03971099, 1, 0, 30.1906
F:\DATA\IMG\center_2020_10_19_14_19_56_052.jpg, F:\DATA\IMG\left_2020_10_19_14_19_56_052.jpg, F:\DATA\IMG\right_2020_10_19_14_19_56_052.jpg, 0, 1, 0, 30.18989
F:\DATA\IMG\center_2020_10_19_14_19_56_155.jpg, F:\DATA\IMG\left_2020_10_19_14_19_56_155.jpg, F:\DATA\IMG\right_2020_10_19_14_19_56_155.jpg, 0, 1, 0, 30.19013
F:\DATA\IMG\center_2020_10_19_14_19_56_258.jpg, F:\DATA\IMG\left_2020_10_19_14_19_56_258.jpg, F:\DATA\IMG\right_2020_10_19_14_19_56_258.jpg, 0, 1, 0, 30.19028
F:\DATA\IMG\center_2020_10_19_14_19_56_359.jpg, F:\DATA\IMG\left_2020_10_19_14_19_56_359.jpg, F:\DATA\IMG\right_2020_10_19_14_19_56_359.jpg, 0, 1, 0, 30.19028
F:\DATA\IMG\center_2020_10_19_14_19_56_462.jpg, F:\DATA\IMG\left_2020_10_19_14_19_56_462.jpg, F:\DATA\IMG\right_2020_10_19_14_19_56_462.jpg, -0.1299438, 1, 0, 30.18581
F:\DATA\IMG\center_2020_10_19_14_19_56_568.jpg, F:\DATA\IMG\left_2020_10_19_14_19_56_568.jpg, F:\DATA\IMG\right_2020_10_19_14_19_56_568.jpg, -0.1411281, 1, 0, 30.18946
F:\DATA\IMG\center_2020_10_19_14_19_56_671.jpg, F:\DATA\IMG\left_2020_10_19_14_19_56_671.jpg, F:\DATA\IMG\right_2020_10_19_14_19_56_671.jpg, 0, 1, 0, 30.18983
F:\DATA\IMG\center_2020_10_19_14_19_56_771.jpg, F:\DATA\IMG\left_2020_10_19_14_19_56_771.jpg, F:\DATA\IMG\right_2020_10_19_14_19_56_771.jpg, 0, 1, 0, 30.19022
F:\DATA\IMG\center_2020_10_19_14_19_56_873.jpg, F:\DATA\IMG\left_2020_10_19_14_19_56_873.jpg, F:\DATA\IMG\right_2020_10_19_14_19_56_873.jpg, 0, 1, 0, 30.19029
F:\DATA\IMG\center_2020_10_19_14_19_56_977.jpg, F:\DATA\IMG\left_2020_10_19_14_19_56_977.jpg, F:\DATA\IMG\right_2020_10_19_14_19_56_977.jpg, -0.1026516, 1, 0, 30.1878
F:\DATA\IMG\center_2020_10_19_14_19_57_081.jpg, F:\DATA\IMG\left_2020_10_19_14_19_57_081.jpg, F:\DATA\IMG\right_2020_10_19_14_19_57_081.jpg, -0.3991125, 1, 0, 30.15576
F:\DATA\IMG\center_2020_10_19_14_19_57_183.jpg, F:\DATA\IMG\left_2020_10_19_14_19_57_183.jpg, F:\DATA\IMG\right_2020_10_19_14_19_57_183.jpg, -0.126651, 1, 0, 30.19166
F:\DATA\IMG\center_2020_10_19_14_19_57_283.jpg, F:\DATA\IMG\left_2020_10_19_14_19_57_283.jpg, F:\DATA\IMG\right_2020_10_19_14_19_57_283.jpg, 0, 1, 0, 30.18906
F:\DATA\IMG\center_2020_10_19_14_19_57_386.jpg, F:\DATA\IMG\left_2020_10_19_14_19_57_386.jpg, F:\DATA\IMG\right_2020_10_19_14_19_57_386.jpg, 0, 1, 0, 30.19016
F:\DATA\IMG\center_2020_10_19_14_19_57_489.jpg, F:\DATA\IMG\left_2020_10_19_14_19_57_489.jpg, F:\DATA\IMG\right_2020_10_19_14_19_57_489.jpg, -0.1651956, 1, 0, 30.18566
F:\DATA\IMG\center_2020_10_19_14_19_57_590.jpg, F:\DATA\IMG\left_2020_10_19_14_19_57_590.jpg, F:\DATA\IMG\right_2020_10_19_14_19_57_590.jpg, 0, 1, 0, 30.19007
F:\DATA\IMG\center_2020_10_19_14_19_57_694.jpg, F:\DATA\IMG\left_2020_10_19_14_19_57_694.jpg, F:\DATA\IMG\right_2020_10_19_14_19_57_694.jpg, 0, 1, 0, 30.1902
F:\DATA\IMG\center_2020_10_19_14_19_57_794.jpg, F:\DATA\IMG\left_2020_10_19_14_19_57_794.jpg, F:\DATA\IMG\right_2020_10_19_14_19_57_794.jpg, 0, 1, 0, 30.19028
F:\DATA\IMG\center_2020_10_19_14_19_57_899.jpg, F:\DATA\IMG\left_2020_10_19_14_19_57_899.jpg, F:\DATA\IMG\right_2020_10_19_14_19_57_899.jpg, 0, 1, 0, 30.1903
F:\DATA\IMG\center_2020_10_19_14_19_57_999.jpg, F:\DATA\IMG\left_2020_10_19_14_19_57_999.jpg, F:\DATA\IMG\right_2020_10_19_14_19_57_999.jpg, -0.3015765, 1, 0, 30.16851
F:\DATA\IMG\center_2020_10_19_14_19_58_101.jpg, F:\DATA\IMG\left_2020_10_19_14_19_58_101.jpg, F:\DATA\IMG\right_2020_10_19_14_19_58_101.jpg, -0.587795, 1, 0, 30.13131
F:\DATA\IMG\center_2020_10_19_14_19_58_204.jpg, F:\DATA\IMG\left_2020_10_19_14_19_58_204.jpg, F:\DATA\IMG\right_2020_10_19_14_19_58_204.jpg, -0.5737613, 1, 0, 30.1651
F:\DATA\IMG\center_2020_10_19_14_19_58_308.jpg, F:\DATA\IMG\left_2020_10_19_14_19_58_308.jpg, F:\DATA\IMG\right_2020_10_19_14_19_58_308.jpg, -0.2673648, 1, 0, 30.19744
F:\DATA\IMG\center_2020_10_19_14_19_58_409.jpg, F:\DATA\IMG\left_2020_10_19_14_19_58_409.jpg, F:\DATA\IMG\right_2020_10_19_14_19_58_409.jpg, 0, 1, 0, 30.18476
F:\DATA\IMG\center_2020_10_19_14_19_58_513.jpg, F:\DATA\IMG\left_2020_10_19_14_19_58_513.jpg, F:\DATA\IMG\right_2020_10_19_14_19_58_513.jpg, 0, 1, 0, 30.1911
F:\DATA\IMG\center_2020_10_19_14_19_58_614.jpg, F:\DATA\IMG\left_2020_10_19_14_19_58_614.jpg, F:\DATA\IMG\right_2020_10_19_14_19_58_614.jpg, 0, 1, 0, 30.18976
F:\DATA\IMG\center_2020_10_19_14_19_58_716.jpg, F:\DATA\IMG\left_2020_10_19_14_19_58_716.jpg, F:\DATA\IMG\right_2020_10_19_14_19_58_716.jpg, 0, 1, 0, 30.1895
F:\DATA\IMG\center_2020_10_19_14_19_58_824.jpg, F:\DATA\IMG\left_2020_10_19_14_19_58_824.jpg, F:\DATA\IMG\right_2020_10_19_14_19_58_824.jpg, 0, 1, 0, 30.18989
F:\DATA\IMG\center_2020_10_19_14_19_58_924.jpg, F:\DATA\IMG\left_2020_10_19_14_19_58_924.jpg, F:\DATA\IMG\right_2020_10_19_14_19_58_924.jpg, -0.1052763, 1, 0, 30.18785
F:\DATA\IMG\center_2020_10_19_14_19_59_025.jpg, F:\DATA\IMG\left_2020_10_19_14_19_59_025.jpg, F:\DATA\IMG\right_2020_10_19_14_19_59_025.jpg, -0.4043769, 1, 0, 30.15442
F:\DATA\IMG\center_2020_10_19_14_19_59_128.jpg, F:\DATA\IMG\left_2020_10_19_14_19_59_128.jpg, F:\DATA\IMG\right_2020_10_19_14_19_59_128.jpg, -0.1571907, 1, 0, 30.18974
F:\DATA\IMG\center_2020_10_19_14_19_59_231.jpg, F:\DATA\IMG\left_2020_10_19_14_19_59_231.jpg, F:\DATA\IMG\right_2020_10_19_14_19_59_231.jpg, 0, 1, 0, 30.18951
F:\DATA\IMG\center_2020_10_19_14_19_59_337.jpg, F:\DATA\IMG\left_2020_10_19_14_19_59_337.jpg, F:\DATA\IMG\right_2020_10_19_14_19_59_337.jpg, 0, 1, 0, 30.18836
F:\DATA\IMG\center_2020_10_19_14_19_59_441.jpg, F:\DATA\IMG\left_2020_10_19_14_19_59_441.jpg, F:\DATA\IMG\right_2020_10_19_14_19_59_441.jpg, -0.0174078, 1, 0, 30.19094
F:\DATA\IMG\center_2020_10_19_14_19_59_541.jpg, F:\DATA\IMG\left_2020_10_19_14_19_59_541.jpg, F:\DATA\IMG\right_2020_10_19_14_19_59_541.jpg, -0.3205695, 1, 0, 30.16602
F:\DATA\IMG\center_2020_10_19_14_19_59_646.jpg, F:\DATA\IMG\left_2020_10_19_14_19_59_646.jpg, F:\DATA\IMG\right_2020_10_19_14_19_59_646.jpg, -0.6244752, 1, 0, 30.12588
F:\DATA\IMG\center_2020_10_19_14_19_59_747.jpg, F:\DATA\IMG\left_2020_10_19_14_19_59_747.jpg, F:\DATA\IMG\right_2020_10_19_14_19_59_747.jpg, -0.6186222, 1, 0, 30.15753
F:\DATA\IMG\center_2020_10_19_14_19_59_849.jpg, F:\DATA\IMG\left_2020_10_19_14_19_59_849.jpg, F:\DATA\IMG\right_2020_10_19_14_19_59_849.jpg, -0.3193086, 1, 0, 30.19572
F:\DATA\IMG\center_2020_10_19_14_19_59_949.jpg, F:\DATA\IMG\left_2020_10_19_14_19_59_949.jpg, F:\DATA\IMG\right_2020_10_19_14_19_59_949.jpg, -0.01857392, 1, 0, 30.18867
F:\DATA\IMG\center_2020_10_19_14_20_00_050.jpg, F:\DATA\IMG\left_2020_10_19_14_20_00_050.jpg, F:\DATA\IMG\right_2020_10_19_14_20_00_050.jpg, 0, 1, 0, 30.18926
F:\DATA\IMG\center_2020_10_19_14_20_00_155.jpg, F:\DATA\IMG\left_2020_10_19_14_20_00_155.jpg, F:\DATA\IMG\right_2020_10_19_14_20_00_155.jpg, 0, 1, 0, 30.18839
F:\DATA\IMG\center_2020_10_19_14_20_00_259.jpg, F:\DATA\IMG\left_2020_10_19_14_20_00_259.jpg, F:\DATA\IMG\right_2020_10_19_14_20_00_259.jpg, 0, 1, 0, 30.19049
F:\DATA\IMG\center_2020_10_19_14_20_00_360.jpg, F:\DATA\IMG\left_2020_10_19_14_20_00_360.jpg, F:\DATA\IMG\right_2020_10_19_14_20_00_360.jpg, 0, 1, 0, 30.18994
F:\DATA\IMG\center_2020_10_19_14_20_00_463.jpg, F:\DATA\IMG\left_2020_10_19_14_20_00_463.jpg, F:\DATA\IMG\right_2020_10_19_14_20_00_463.jpg, 0, 1, 0, 30.19036
F:\DATA\IMG\center_2020_10_19_14_20_00_567.jpg, F:\DATA\IMG\left_2020_10_19_14_20_00_567.jpg, F:\DATA\IMG\right_2020_10_19_14_20_00_567.jpg, 0, 1, 0, 30.19037
F:\DATA\IMG\center_2020_10_19_14_20_00_671.jpg, F:\DATA\IMG\left_2020_10_19_14_20_00_671.jpg, F:\DATA\IMG\right_2020_10_19_14_20_00_671.jpg, -0.2633811, 1, 0, 30.17261
F:\DATA\IMG\center_2020_10_19_14_20_00_773.jpg, F:\DATA\IMG\left_2020_10_19_14_20_00_773.jpg, F:\DATA\IMG\right_2020_10_19_14_20_00_773.jpg, -0.2048861, 1, 0, 30.18838
F:\DATA\IMG\center_2020_10_19_14_20_00_876.jpg, F:\DATA\IMG\left_2020_10_19_14_20_00_876.jpg, F:\DATA\IMG\right_2020_10_19_14_20_00_876.jpg, 0, 1, 0, 30.18924
F:\DATA\IMG\center_2020_10_19_14_20_00_977.jpg, F:\DATA\IMG\left_2020_10_19_14_20_00_977.jpg, F:\DATA\IMG\right_2020_10_19_14_20_00_977.jpg, 0, 1, 0, 30.19046
F:\DATA\IMG\center_2020_10_19_14_20_01_078.jpg, F:\DATA\IMG\left_2020_10_19_14_20_01_078.jpg, F:\DATA\IMG\right_2020_10_19_14_20_01_078.jpg, -0.0865257, 1, 0, 30.18907
F:\DATA\IMG\center_2020_10_19_14_20_01_177.jpg, F:\DATA\IMG\left_2020_10_19_14_20_01_177.jpg, F:\DATA\IMG\right_2020_10_19_14_20_01_177.jpg, -0.2682189, 1, 0, 30.17421
F:\DATA\IMG\center_2020_10_19_14_20_01_279.jpg, F:\DATA\IMG\left_2020_10_19_14_20_01_279.jpg, F:\DATA\IMG\right_2020_10_19_14_20_01_279.jpg, 0, 1, 0, 30.18896
F:\DATA\IMG\center_2020_10_19_14_20_01_380.jpg, F:\DATA\IMG\left_2020_10_19_14_20_01_380.jpg, F:\DATA\IMG\right_2020_10_19_14_20_01_380.jpg, 0, 1, 0, 30.19006
F:\DATA\IMG\center_2020_10_19_14_20_01_481.jpg, F:\DATA\IMG\left_2020_10_19_14_20_01_481.jpg, F:\DATA\IMG\right_2020_10_19_14_20_01_481.jpg, 0, 1, 0, 30.19038
F:\DATA\IMG\center_2020_10_19_14_20_01_587.jpg, F:\DATA\IMG\left_2020_10_19_14_20_01_587.jpg, F:\DATA\IMG\right_2020_10_19_14_20_01_587.jpg, -0.1155048, 1, 0, 30.18726
F:\DATA\IMG\center_2020_10_19_14_20_01_687.jpg, F:\DATA\IMG\left_2020_10_19_14_20_01_687.jpg, F:\DATA\IMG\right_2020_10_19_14_20_01_687.jpg, -0.4151235, 1, 0, 30.15438
F:\DATA\IMG\center_2020_10_19_14_20_01_789.jpg, F:\DATA\IMG\left_2020_10_19_14_20_01_789.jpg, F:\DATA\IMG\right_2020_10_19_14_20_01_789.jpg, -0.7160271, 1, 0, 30.11353
F:\DATA\IMG\center_2020_10_19_14_20_01_889.jpg, F:\DATA\IMG\left_2020_10_19_14_20_01_889.jpg, F:\DATA\IMG\right_2020_10_19_14_20_01_889.jpg, -0.4524141, 1, 0, 30.18867
F:\DATA\IMG\center_2020_10_19_14_20_01_996.jpg, F:\DATA\IMG\left_2020_10_19_14_20_01_996.jpg, F:\DATA\IMG\right_2020_10_19_14_20_01_996.jpg, -0.09692466, 1, 0, 30.19248
F:\DATA\IMG\center_2020_10_19_14_20_02_097.jpg, F:\DATA\IMG\left_2020_10_19_14_20_02_097.jpg, F:\DATA\IMG\right_2020_10_19_14_20_02_097.jpg, 0, 1, 0, 30.18873
F:\DATA\IMG\center_2020_10_19_14_20_02_200.jpg, F:\DATA\IMG\left_2020_10_19_14_20_02_200.jpg, F:\DATA\IMG\right_2020_10_19_14_20_02_200.jpg, 0, 1, 0, 30.19018
F:\DATA\IMG\center_2020_10_19_14_20_02_301.jpg, F:\DATA\IMG\left_2020_10_19_14_20_02_301.jpg, F:\DATA\IMG\right_2020_10_19_14_20_02_301.jpg, 0, 1, 0, 30.19023
F:\DATA\IMG\center_2020_10_19_14_20_02_405.jpg, F:\DATA\IMG\left_2020_10_19_14_20_02_405.jpg, F:\DATA\IMG\right_2020_10_19_14_20_02_405.jpg, 0, 1, 0, 30.19032
F:\DATA\IMG\center_2020_10_19_14_20_02_507.jpg, F:\DATA\IMG\left_2020_10_19_14_20_02_507.jpg, F:\DATA\IMG\right_2020_10_19_14_20_02_507.jpg, 0, 1, 0, 30.19044
F:\DATA\IMG\center_2020_10_19_14_20_02_610.jpg, F:\DATA\IMG\left_2020_10_19_14_20_02_610.jpg, F:\DATA\IMG\right_2020_10_19_14_20_02_610.jpg, 0, 1, 0, 30.19031
F:\DATA\IMG\center_2020_10_19_14_20_02_714.jpg, F:\DATA\IMG\left_2020_10_19_14_20_02_714.jpg, F:\DATA\IMG\right_2020_10_19_14_20_02_714.jpg, 0, 1, 0, 30.1903
F:\DATA\IMG\center_2020_10_19_14_20_02_819.jpg, F:\DATA\IMG\left_2020_10_19_14_20_02_819.jpg, F:\DATA\IMG\right_2020_10_19_14_20_02_819.jpg, 0, 1, 0, 30.19032
F:\DATA\IMG\center_2020_10_19_14_20_02_921.jpg, F:\DATA\IMG\left_2020_10_19_14_20_02_921.jpg, F:\DATA\IMG\right_2020_10_19_14_20_02_921.jpg, 0, 1, 0, 30.19032
F:\DATA\IMG\center_2020_10_19_14_20_03_024.jpg, F:\DATA\IMG\left_2020_10_19_14_20_03_024.jpg, F:\DATA\IMG\right_2020_10_19_14_20_03_024.jpg, 0, 1, 0, 30.1903
F:\DATA\IMG\center_2020_10_19_14_20_03_129.jpg, F:\DATA\IMG\left_2020_10_19_14_20_03_129.jpg, F:\DATA\IMG\right_2020_10_19_14_20_03_129.jpg, 0, 1, 0, 30.1902
F:\DATA\IMG\center_2020_10_19_14_20_03_233.jpg, F:\DATA\IMG\left_2020_10_19_14_20_03_233.jpg, F:\DATA\IMG\right_2020_10_19_14_20_03_233.jpg, 0, 1, 0, 30.1903
F:\DATA\IMG\center_2020_10_19_14_20_03_333.jpg, F:\DATA\IMG\left_2020_10_19_14_20_03_333.jpg, F:\DATA\IMG\right_2020_10_19_14_20_03_333.jpg, 0, 1, 0, 30.19036
F:\DATA\IMG\center_2020_10_19_14_20_03_436.jpg, F:\DATA\IMG\left_2020_10_19_14_20_03_436.jpg, F:\DATA\IMG\right_2020_10_19_14_20_03_436.jpg, -0.2007792, 1, 0, 30.17931
F:\DATA\IMG\center_2020_10_19_14_20_03_541.jpg, F:\DATA\IMG\left_2020_10_19_14_20_03_541.jpg, F:\DATA\IMG\right_2020_10_19_14_20_03_541.jpg, -0.1722648, 1, 0, 30.18854
F:\DATA\IMG\center_2020_10_19_14_20_03_642.jpg, F:\DATA\IMG\left_2020_10_19_14_20_03_642.jpg, F:\DATA\IMG\right_2020_10_19_14_20_03_642.jpg, 0, 1, 0, 30.18944
F:\DATA\IMG\center_2020_10_19_14_20_03_745.jpg, F:\DATA\IMG\left_2020_10_19_14_20_03_745.jpg, F:\DATA\IMG\right_2020_10_19_14_20_03_745.jpg, 0, 1, 0, 30.19015
F:\DATA\IMG\center_2020_10_19_14_20_03_846.jpg, F:\DATA\IMG\left_2020_10_19_14_20_03_846.jpg, F:\DATA\IMG\right_2020_10_19_14_20_03_846.jpg, 0, 1, 0, 30.19027
F:\DATA\IMG\center_2020_10_19_14_20_03_951.jpg, F:\DATA\IMG\left_2020_10_19_14_20_03_951.jpg, F:\DATA\IMG\right_2020_10_19_14_20_03_951.jpg, 0, 1, 0, 30.1901
F:\DATA\IMG\center_2020_10_19_14_20_04_055.jpg, F:\DATA\IMG\left_2020_10_19_14_20_04_055.jpg, F:\DATA\IMG\right_2020_10_19_14_20_04_055.jpg, 0, 1, 0, 30.1903
F:\DATA\IMG\center_2020_10_19_14_20_04_157.jpg, F:\DATA\IMG\left_2020_10_19_14_20_04_157.jpg, F:\DATA\IMG\right_2020_10_19_14_20_04_157.jpg, -0.014625, 1, 0, 30.18999
F:\DATA\IMG\center_2020_10_19_14_20_04_261.jpg, F:\DATA\IMG\left_2020_10_19_14_20_04_261.jpg, F:\DATA\IMG\right_2020_10_19_14_20_04_261.jpg, -0.3131355, 1, 0, 30.16637
F:\DATA\IMG\center_2020_10_19_14_20_04_366.jpg, F:\DATA\IMG\left_2020_10_19_14_20_04_366.jpg, F:\DATA\IMG\right_2020_10_19_14_20_04_366.jpg, -0.04844486, 1, 0, 30.19067
F:\DATA\IMG\center_2020_10_19_14_20_04_470.jpg, F:\DATA\IMG\left_2020_10_19_14_20_04_470.jpg, F:\DATA\IMG\right_2020_10_19_14_20_04_470.jpg, 0, 1, 0, 30.18991
F:\DATA\IMG\center_2020_10_19_14_20_04_575.jpg, F:\DATA\IMG\left_2020_10_19_14_20_04_575.jpg, F:\DATA\IMG\right_2020_10_19_14_20_04_575.jpg, 0, 1, 0, 30.19028
F:\DATA\IMG\center_2020_10_19_14_20_04_678.jpg, F:\DATA\IMG\left_2020_10_19_14_20_04_678.jpg, F:\DATA\IMG\right_2020_10_19_14_20_04_678.jpg, 0, 1, 0, 30.19027
F:\DATA\IMG\center_2020_10_19_14_20_04_780.jpg, F:\DATA\IMG\left_2020_10_19_14_20_04_780.jpg, F:\DATA\IMG\right_2020_10_19_14_20_04_780.jpg, -0.1011567, 1, 0, 30.18786
F:\DATA\IMG\center_2020_10_19_14_20_04_880.jpg, F:\DATA\IMG\left_2020_10_19_14_20_04_880.jpg, F:\DATA\IMG\right_2020_10_19_14_20_04_880.jpg, -0.4020723, 1, 0, 30.15517
F:\DATA\IMG\center_2020_10_19_14_20_04_981.jpg, F:\DATA\IMG\left_2020_10_19_14_20_04_981.jpg, F:\DATA\IMG\right_2020_10_19_14_20_04_981.jpg, -0.1327053, 1, 0, 30.19174
F:\DATA\IMG\center_2020_10_19_14_20_05_082.jpg, F:\DATA\IMG\left_2020_10_19_14_20_05_082.jpg, F:\DATA\IMG\right_2020_10_19_14_20_05_082.jpg, 0, 1, 0, 30.18887
F:\DATA\IMG\center_2020_10_19_14_20_05_183.jpg, F:\DATA\IMG\left_2020_10_19_14_20_05_183.jpg, F:\DATA\IMG\right_2020_10_19_14_20_05_183.jpg, 0, 1, 0, 30.19016
F:\DATA\IMG\center_2020_10_19_14_20_05_283.jpg, F:\DATA\IMG\left_2020_10_19_14_20_05_283.jpg, F:\DATA\IMG\right_2020_10_19_14_20_05_283.jpg, -0.2843352, 1, 0, 30.17284
F:\DATA\IMG\center_2020_10_19_14_20_05_387.jpg, F:\DATA\IMG\left_2020_10_19_14_20_05_387.jpg, F:\DATA\IMG\right_2020_10_19_14_20_05_387.jpg, -0.2930761, 1, 0, 30.18416
F:\DATA\IMG\center_2020_10_19_14_20_05_487.jpg, F:\DATA\IMG\left_2020_10_19_14_20_05_487.jpg, F:\DATA\IMG\right_2020_10_19_14_20_05_487.jpg, 0, 1, 0, 30.18743
F:\DATA\IMG\center_2020_10_19_14_20_05_587.jpg, F:\DATA\IMG\left_2020_10_19_14_20_05_587.jpg, F:\DATA\IMG\right_2020_10_19_14_20_05_587.jpg, 0, 1, 0, 30.18987
F:\DATA\IMG\center_2020_10_19_14_20_05_687.jpg, F:\DATA\IMG\left_2020_10_19_14_20_05_687.jpg, F:\DATA\IMG\right_2020_10_19_14_20_05_687.jpg, 0, 1, 0, 30.19026
F:\DATA\IMG\center_2020_10_19_14_20_05_792.jpg, F:\DATA\IMG\left_2020_10_19_14_20_05_792.jpg, F:\DATA\IMG\right_2020_10_19_14_20_05_792.jpg, 0, 1, 0, 30.19028
F:\DATA\IMG\center_2020_10_19_14_20_05_896.jpg, F:\DATA\IMG\left_2020_10_19_14_20_05_896.jpg, F:\DATA\IMG\right_2020_10_19_14_20_05_896.jpg, -0.308205, 1, 0, 30.1678
F:\DATA\IMG\center_2020_10_19_14_20_05_998.jpg, F:\DATA\IMG\left_2020_10_19_14_20_05_998.jpg, F:\DATA\IMG\right_2020_10_19_14_20_05_998.jpg, -0.2403162, 1, 0, 30.18745
F:\DATA\IMG\center_2020_10_19_14_20_06_101.jpg, F:\DATA\IMG\left_2020_10_19_14_20_06_101.jpg, F:\DATA\IMG\right_2020_10_19_14_20_06_101.jpg, 0, 1, 0, 30.18769
F:\DATA\IMG\center_2020_10_19_14_20_06_204.jpg, F:\DATA\IMG\left_2020_10_19_14_20_06_204.jpg, F:\DATA\IMG\right_2020_10_19_14_20_06_204.jpg, 0, 1, 0, 30.19003
F:\DATA\IMG\center_2020_10_19_14_20_06_308.jpg, F:\DATA\IMG\left_2020_10_19_14_20_06_308.jpg, F:\DATA\IMG\right_2020_10_19_14_20_06_308.jpg, 0, 1, 0, 30.19031
F:\DATA\IMG\center_2020_10_19_14_20_06_414.jpg, F:\DATA\IMG\left_2020_10_19_14_20_06_414.jpg, F:\DATA\IMG\right_2020_10_19_14_20_06_414.jpg, 0, 1, 0, 30.19027
F:\DATA\IMG\center_2020_10_19_14_20_06_519.jpg, F:\DATA\IMG\left_2020_10_19_14_20_06_519.jpg, F:\DATA\IMG\right_2020_10_19_14_20_06_519.jpg, 0, 1, 0, 30.19029
F:\DATA\IMG\center_2020_10_19_14_20_06_656.jpg, F:\DATA\IMG\left_2020_10_19_14_20_06_656.jpg, F:\DATA\IMG\right_2020_10_19_14_20_06_656.jpg, 0, 1, 0, 30.19031
F:\DATA\IMG\center_2020_10_19_14_20_06_755.jpg, F:\DATA\IMG\left_2020_10_19_14_20_06_755.jpg, F:\DATA\IMG\right_2020_10_19_14_20_06_755.jpg, 0, 1, 0, 30.19032
F:\DATA\IMG\center_2020_10_19_14_20_06_856.jpg, F:\DATA\IMG\left_2020_10_19_14_20_06_856.jpg, F:\DATA\IMG\right_2020_10_19_14_20_06_856.jpg, 0, 1, 0, 30.19059
F:\DATA\IMG\center_2020_10_19_14_20_06_958.jpg, F:\DATA\IMG\left_2020_10_19_14_20_06_958.jpg, F:\DATA\IMG\right_2020_10_19_14_20_06_958.jpg, 0, 1, 0, 30.1903
F:\DATA\IMG\center_2020_10_19_14_20_07_061.jpg, F:\DATA\IMG\left_2020_10_19_14_20_07_061.jpg, F:\DATA\IMG\right_2020_10_19_14_20_07_061.jpg, 0, 1, 0, 30.19005
F:\DATA\IMG\center_2020_10_19_14_20_07_167.jpg, F:\DATA\IMG\left_2020_10_19_14_20_07_167.jpg, F:\DATA\IMG\right_2020_10_19_14_20_07_167.jpg, 0, 1, 0, 30.1903
F:\DATA\IMG\center_2020_10_19_14_20_07_270.jpg, F:\DATA\IMG\left_2020_10_19_14_20_07_270.jpg, F:\DATA\IMG\right_2020_10_19_14_20_07_270.jpg, 0, 1, 0, 30.19032
F:\DATA\IMG\center_2020_10_19_14_20_07_372.jpg, F:\DATA\IMG\left_2020_10_19_14_20_07_372.jpg, F:\DATA\IMG\right_2020_10_19_14_20_07_372.jpg, 0, 1, 0, 30.19026
F:\DATA\IMG\center_2020_10_19_14_20_07_475.jpg, F:\DATA\IMG\left_2020_10_19_14_20_07_475.jpg, F:\DATA\IMG\right_2020_10_19_14_20_07_475.jpg, -0.3102441, 1, 0, 30.1677
F:\DATA\IMG\center_2020_10_19_14_20_07_578.jpg, F:\DATA\IMG\left_2020_10_19_14_20_07_578.jpg, F:\DATA\IMG\right_2020_10_19_14_20_07_578.jpg, -0.2766798, 1, 0, 30.18522
F:\DATA\IMG\center_2020_10_19_14_20_07_679.jpg, F:\DATA\IMG\left_2020_10_19_14_20_07_679.jpg, F:\DATA\IMG\right_2020_10_19_14_20_07_679.jpg, 0, 1, 0, 30.18726
F:\DATA\IMG\center_2020_10_19_14_20_07_786.jpg, F:\DATA\IMG\left_2020_10_19_14_20_07_786.jpg, F:\DATA\IMG\right_2020_10_19_14_20_07_786.jpg, 0, 1, 0, 30.18953
F:\DATA\IMG\center_2020_10_19_14_20_07_890.jpg, F:\DATA\IMG\left_2020_10_19_14_20_07_890.jpg, F:\DATA\IMG\right_2020_10_19_14_20_07_890.jpg, 0, 1, 0, 30.1908
